eps1,eps2,beta0,branch
0.0,0.3197586483464647,655.360561244092,forward
0.0,0.3170678806889085,651.8250411798497,forward
0.0,0.3143904727219015,648.2895212374978,forward
0.0,0.3117264260325644,644.7540014190394,forward
0.0,0.309075742482695,641.2184817265235,forward
0.0,0.30643842421960305,637.6829621620459,forward
0.0,0.30381447368520814,634.147442727751,forward
0.0,0.30120389362830924,630.6119234258329,forward
0.0,0.2986066871148278,627.0764042585369,forward
0.0,0.296022857540323,623.5408852281615,forward
0.0,0.2934524086425533,620.0053663370596,forward
0.0,0.2908953445130114,616.4698475876404,forward
0.0,0.28835166961276837,612.934328982371,forward
0.0,0.285821388784309,609.3988105237784,forward
0.0,0.2833045072668069,605.863292214451,forward
0.0,0.2808010307127556,602.3277740570412,forward
0.0,0.27831096520208753,598.7922560542669,forward
0.0,0.2758343172609639,595.2567382089138,forward
0.0,0.27337109387708963,591.7212205238376,forward
0.0,0.2709213025200731,588.1857030019661,forward
0.0,0.26848495115950666,584.650185646302,forward
0.0,0.2660620482860563,581.114668459925,forward
0.0,0.26365260293108395,577.5791514459946,forward
0.0,0.26125662469008104,574.0436346077526,forward
0.0,0.2588741237457121,570.5081179485259,forward
0.0,0.2565051108911263,566.9726014717296,forward
0.0,0.25414959755651545,563.4370851808701,forward
0.0,0.2518075958351862,559.9015690795477,forward
0.0,0.24947911851251273,556.3660531714606,forward
0.0,0.2471641790938354,552.8305374604079,forward
0.0,0.24486279183703866,549.2950219502933,forward
0.0,0.24257497178421975,545.7595066451288,forward
0.0,0.24030073479587422,542.2239915490388,forward
0.0,0.23804009758817302,538.688476666264,forward
0.0,0.2357930777686857,535.1529620011657,forward
0.0,0.23355969387861625,531.6174475582303,forward
0.0,0.2313399654323733,528.0819333420739,forward
0.0,0.2291339129649874,524.5464193574471,forward
0.0,0.22694155807536723,521.0109056092406,forward
0.0,0.22476292347820512,517.4753921024899,forward
0.0,0.22259803305474213,513.9398788423811,forward
0.0,0.22044691190809426,510.404365834257,forward
0.0,0.2183095864209092,506.8688530836231,forward
0.0,0.21618608431721476,503.3333405961538,forward
0.0,0.21407643472593896,499.7978283776995,forward
0.0,0.21198066825130715,496.26231643429355,forward
0.0,0.20989881704438526,492.7268047721597,forward
0.0,0.20783091492248268,489.1912933977199,forward
0.0,0.2057769972114261,485.65578231760213,forward
0.0,0.2037370831881801,482.1202715386789,forward
0.0,0.20171124378727945,478.5847610679546,forward
0.0,0.19969950617970877,475.04925091276425,forward
0.0,0.1977019135668776,471.5137410806526,forward
0.0,0.19571851134272733,467.97823157941883,forward
0.0,0.19374934721074322,464.4427224171275,forward
